sample_index,mean_trace,std_trace
1788,-0.27944165,0.004128217
1789,-0.021021435,0.0037652452
1790,0.38487303,0.0041947486
1791,0.14245215,0.0036119092
1792,-0.2810373,0.0037796546
1793,-0.023817774,0.0033204819
1794,0.3821255,0.0038188195
1795,0.13912617,0.003535184
1796,-0.2934087,0.003991876
1797,-0.03276792,0.0036183938
1798,0.3758681,0.0039617964
1799,0.13401616,0.0034734558
1800,-0.2832348,0.0036696338
1801,-0.02695747,0.0035845288
1802,0.37817398,0.003955339
1803,0.13406558,0.0034477953
1804,-0.3144386,0.004033987
1805,-0.21965156,0.0057333224
1806,0.2573504,0.0047711236
1807,0.061654735,0.0038056744
1808,-0.32808614,0.0041463086
1809,-0.053293895,0.0036429274
1810,0.36143324,0.004374111
1811,0.12377476,0.0037192206
1812,-0.30751637,0.0039333613
1813,-0.043864354,0.003537273
1814,0.36622953,0.0040008323
1815,0.12575865,0.0036560846
1816,-0.3502854,0.0038030334
1817,-0.24990004,0.005136547
1818,0.24114619,0.0046848594
1819,0.05302295,0.0037045397
1820,-0.37473813,0.0037652995
1821,-0.25813612,0.005364546
1822,0.23770922,0.0047117877
1823,0.053998586,0.003902099
1824,-0.38376313,0.004040073
1825,-0.2681302,0.005467011
1826,0.23544443,0.0047366936
1827,0.055445265,0.0038442025
1828,-0.33909556,0.0041835355
1829,-0.05373794,0.0035708866
1830,0.36845523,0.0039584595
1831,0.13418008,0.0037398932
1832,-0.27306357,0.0038125922
1833,-0.014791601,0.003677077
1834,0.3914111,0.004313587
1835,0.14754258,0.003862325
1836,-0.27227622,0.0037197839
1837,-0.019760204,0.0033490574
1838,0.38539195,0.004227068
1839,0.14422983,0.0035462193
1840,-0.2801109,0.003648911
1841,-0.021476563,0.0035375063
1842,0.38476923,0.0040431726
1843,0.14248608,0.003603482
1844,-0.28092232,0.0037529126
1845,-0.023607178,0.0037467985
1846,0.3823748,0.0039883438
1847,0.13939756,0.0036342924
1848,-0.29229072,0.003646653
1849,-0.03191792,0.0035810615
1850,0.37646276,0.0040419805
1851,0.13453472,0.0038157818
1852,-0.2817867,0.003785454
1853,-0.026112305,0.0033820593
1854,0.3788193,0.0039487826
1855,0.1345563,0.0037534668
1856,-0.31341094,0.0037718331
1857,-0.21819243,0.0053041885
1858,0.25833327,0.004817344
1859,0.06236338,0.0038251015
1860,-0.3252695,0.0035810003
1861,-0.05150298,0.0035884536
1862,0.36262992,0.0039710775
1863,0.12447261,0.003670663
1864,-0.30569765,0.003633295
1865,-0.042663086,0.0035419613
1866,0.3669796,0.0040951837
1867,0.12622403,0.0035177283
1868,-0.3499874,0.0039955107
1869,-0.24925674,0.0049913004
1870,0.24146342,0.0046214694
1871,0.05338833,0.004268423
1872,-0.37182862,0.004297489
1873,-0.2560462,0.0053095324
1874,0.23884843,0.0046584164
1875,0.054723535,0.003673956
1876,-0.38154,0.0037024042
1877,-0.26646483,0.0054407674
1878,0.23651093,0.0047104764
1879,0.055939406,0.0038323416
1880,-0.33845904,0.0041286554
1881,-0.05328828,0.003810254
1882,0.3685774,0.004244969
1883,0.13412583,0.0038049913
1884,-0.2729271,0.0038296203
1885,-0.0149969235,0.0036580234
1886,0.39125717,0.00428817
1887,0.14729711,0.003740475
1888,-0.27201772,0.0035810021
1889,-0.01976714,0.00363378
1890,0.38513932,0.004272842
1891,0.1439378,0.0038419003
1892,-0.28004503,0.0037720555
1893,-0.021490576,0.0033108094
1894,0.38459316,0.0040900987
1895,0.14229804,0.0037699884
1896,-0.28142017,0.0038861039
1897,-0.024084082,0.003654041
1898,0.38205507,0.004295988
1899,0.13904,0.0035026048
1900,-0.29299966,0.0035638786
1901,-0.03262129,0.003351177
1902,0.37582842,0.0042618504
1903,0.13404371,0.0038871672
1904,-0.2828062,0.0037032939
1905,-0.026805079,0.0034305188
1906,0.37820098,0.004150526
1907,0.13402544,0.004063645
1908,-0.31507692,0.0039242576
1909,-0.21937133,0.00513833
1910,0.25754604,0.0046461117
1911,0.061723683,0.0037919008
1912,-0.32670552,0.0037026128
1913,-0.05252554,0.0035773485
1914,0.3617901,0.004303944
1915,0.124044724,0.0033475717
1916,-0.30780634,0.00375112
1917,-0.044113085,0.003690293
1918,0.36612535,0.0038996723
1919,0.12563857,0.0035930362
1920,-0.3500481,0.0037661407
1921,-0.24974614,0.0051244344
1922,0.24117135,0.0046692947
1923,0.05316841,0.003835078
1924,-0.37196177,0.0044660973
1925,-0.25635353,0.005706216
1926,0.2387167,0.0050909556
1927,0.05469419,0.0038841118
1928,-0.38096157,0.00385813
1929,-0.26636523,0.005689146
1930,0.23654799,0.0049801623
1931,0.055977587,0.003891059
1932,-0.33923915,0.0040720874
1933,-0.053752147,0.0038221492
1934,0.36824477,0.004170083
1935,0.13389301,0.0036081
1936,-0.2730771,0.003785733
1937,-0.015112207,0.0034021258
1938,0.39105937,0.003977064
1939,0.14725673,0.003423945
1940,-0.27300763,0.003777103
1941,-0.020463867,0.0034866468
1942,0.38491356,0.004157985
1943,0.14374742,0.0039748163
1944,-0.28094137,0.004206192
1945,-0.022006787,0.003457927
1946,0.38419887,0.004092205
1947,0.1421602,0.0035385254
1948,-0.28533906,0.0037895401
1949,-0.027003711,0.003458834
1950,0.38021484,0.004314194
1951,0.1379417,0.003871287
1952,-0.29596,0.003807282
1953,-0.034334376,0.0035311657
1954,0.3749249,0.004326614
1955,0.13349155,0.0037804316
1956,-0.28112027,0.0039076013
1957,-0.025624415,0.00354735
1958,0.37917653,0.003927829
1959,0.13486089,0.0034556456
1960,-0.313692,0.0037991372
1961,-0.21855327,0.005859978
1962,0.2582139,0.0047595776
1963,0.06224839,0.0039855875
1964,-0.3241858,0.0037137037
1965,-0.05078496,0.0037311395
1966,0.36308998,0.0044569755
1967,0.124804296,0.0038412751
1968,-0.30459487,0.003866786
1969,-0.042033155,0.0036583852
1970,0.3674432,0.0044073244
1971,0.12657788,0.003675174
1972,-0.3487232,0.004075201
1973,-0.24914414,0.0049670935
1974,0.24163076,0.0046723383
1975,0.053450637,0.0037674175
1976,-0.36998925,0.0039057033
1977,-0.25519878,0.0052015246
1978,0.23931544,0.0048524244
1979,0.055053025,0.004175248
1980,-0.38047978,0.0040219226
1981,-0.26634327,0.0053407494
1982,0.2365853,0.0045557823
1983,0.05613657,0.0038894517
1984,-0.33837846,0.0038488663
1985,-0.05324131,0.0037745219
1986,0.36855933,0.0041421372
1987,0.13409692,0.0036007552
1988,-0.27317265,0.0038656606
1989,-0.015130322,0.0036000498
1990,0.391029,0.004026962
1991,0.14706348,0.0037361311
1992,-0.27209604,0.0037548419
1993,-0.019701172,0.0036588965
1994,0.38513663,0.0040579443
1995,0.14387558,0.0035750223
1996,-0.28002098,0.0040877876
1997,-0.02167876,0.0036376554
1998,0.38449648,0.004338172
1999,0.14214575,0.0033391293
2000,-0.2814726,0.003667848
2001,-0.024045605,0.0034863597
2002,0.38196415,0.004038265
2003,0.1389461,0.0036304758
2004,-0.2938852,0.0037750965
2005,-0.033131886,0.0035027242
2006,0.3755117,0.0041235443
2007,0.13383095,0.0038335389
2008,-0.28192428,0.0036636144
2009,-0.02633623,0.0033379358
2010,0.37854752,0.0041775685
2011,0.13430278,0.0037199443
2012,-0.31440347,0.0039635818
2013,-0.21921293,0.0053539714
2014,0.25783107,0.0048789466
2015,0.061751366,0.003699609
2016,-0.32640606,0.0035883812
2017,-0.05221587,0.0035558895
2018,0.36212295,0.0040522306
2019,0.12412954,0.0036052724
2020,-0.30714127,0.003836537
2021,-0.043777686,0.0034399093
2022,0.36613545,0.0039899405
2023,0.12557945,0.0034578508
2024,-0.35002398,0.0037155382
2025,-0.24996445,0.004876592
2026,0.2410583,0.0048805014
2027,0.052953172,0.003770611
2028,-0.3719903,0.0039113476
2029,-0.25681576,0.005348756
2030,0.23839073,0.0048222095
2031,0.054480467,0.003961241
2032,-0.38184288,0.0039040241
2033,-0.2674813,0.0054207756
2034,0.2358063,0.0046071075
2035,0.055646192,0.00375664
2036,-0.34018734,0.0039944253
2037,-0.05446597,0.0033820688
2038,0.36787662,0.004183792
2039,0.13355157,0.0038400467
2040,-0.27322003,0.0038755902
2041,-0.014968213,0.0038206826
2042,0.39117724,0.0040317597
2043,0.14735039,0.0038351838
2044,-0.27283096,0.003968528
2045,-0.020445118,0.0037741007
2046,0.38478783,0.0042459294
2047,0.14367037,0.003773465
2048,-0.28007036,0.0038437585
2049,-0.02153955,0.0035498627
2050,0.3845374,0.0040290584
2051,0.14225772,0.0039429422
2052,-0.28124535,0.0037689267
2053,-0.023898877,0.00359236
2054,0.38213715,0.004136481
2055,0.1391438,0.0033679288
2056,-0.29296196,0.0038900084
2057,-0.032497216,0.0034716749
2058,0.37579757,0.003927613
2059,0.13399668,0.0036535973
2060,-0.28227618,0.0039555547
2061,-0.026500976,0.0035390023
2062,0.3785154,0.0040574023
2063,0.13417129,0.0034049563
2064,-0.31366163,0.0036082894
2065,-0.21902534,0.0055832425
2066,0.25803623,0.0050136675
2067,0.062015086,0.0041964506
2068,-0.3258384,0.0040225256
2069,-0.051918507,0.0037021292
2070,0.36212593,0.0040227617
2071,0.12412061,0.0036786816
2072,-0.30620617,0.0041452115
2073,-0.043082274,0.0035723115
2074,0.36661172,0.003918936
2075,0.12587334,0.00375592
2076,-0.3502699,0.003724529
2077,-0.25017852,0.0052842656
2078,0.2409203,0.0050881444
2079,0.052981105,0.0039349715
2080,-0.3730391,0.0041937223
2081,-0.2573605,0.005294185
2082,0.23779859,0.0048291413
2083,0.0540937,0.0037435507
2084,-0.38191876,0.003739766
2085,-0.26738477,0.0056919646
2086,0.23587686,0.004695122
2087,0.05553052,0.0041597546
2088,-0.3391452,0.0041512316
2089,-0.05369375,0.0035071846
2090,0.36843023,0.0039204457
2091,0.13405342,0.0034869348
2092,-0.27305377,0.0037409288
2093,-0.015048536,0.0034909893
2094,0.39113617,0.004095093
2095,0.147331,0.0038762134
2096,-0.2725332,0.0040106745
2097,-0.020005517,0.003358429
2098,0.38489717,0.004209419
2099,0.14385195,0.0035806126
2100,-0.27937022,0.003610895
2101,-0.021108398,0.0033134606
2102,0.38498408,0.004297807
2103,0.14256367,0.0036055592
2104,-0.28102145,0.0036643723
2105,-0.023823438,0.0033728858
2106,0.38210204,0.004331912
2107,0.13903667,0.003427653
2108,-0.29254076,0.004035715
2109,-0.032194972,0.0034048145
2110,0.37622774,0.0040073544
2111,0.13412675,0.0036502774
2112,-0.28109574,0.0036780995
2113,-0.025733594,0.0034077545
2114,0.378887,0.0039374568
2115,0.13440068,0.0034192097
2116,-0.31441572,0.003981268
2117,-0.21945405,0.0054271463
2118,0.25738007,0.0048402008
2119,0.06165371,0.003939268
2120,-0.32682064,0.0037005914
2121,-0.052771047,0.0037253837
2122,0.36171642,0.0040826565
2123,0.12392236,0.003943387
2124,-0.30841655,0.0041002845
2125,-0.04448916,0.0035541588
2126,0.36573136,0.0038526524
2127,0.12532729,0.003501577
2128,-0.34957165,0.003934053
2129,-0.2497395,0.0050157346
2130,0.24118306,0.0049318857
2131,0.05315293,0.0040338603
2132,-0.37174633,0.0039904113
2133,-0.25640014,0.0055198814
2134,0.23866206,0.005044753
2135,0.0546459,0.004313325
2136,-0.38094237,0.003820105
2137,-0.26668265,0.0052924342
2138,0.23632725,0.0046017403
2139,0.05583584,0.003910848
2140,-0.3260996,0.003950547
2141,-0.04514634,0.0034553218
2142,0.37364897,0.0040547946
2143,0.13713476,0.0034795806
2144,-0.28159946,0.0037097977
2145,-0.020572118,0.0037475352
2146,0.38709727,0.0039542643
2147,0.14459248,0.0039723604
2148,-0.27142602,0.0038940816
2149,-0.019520069,0.0035413885
2150,0.3843735,0.0043093828
2151,0.14340127,0.0034476132
2152,-0.28103715,0.0037274228
2153,-0.022920849,0.0036940186
2154,0.3843959,0.0042902697
2155,0.14199668,0.0034626531
2156,-0.28098965,0.0034298159
2157,-0.024078565,0.003402966
2158,0.38247284,0.004228994
2159,0.13924517,0.003710536
2160,-0.28640953,0.0037381062
2161,-0.028283983,0.0035681936
2162,0.37864262,0.0040813414
2163,0.13555093,0.0035565456
2164,-0.27978072,0.0036351131
2165,-0.02515996,0.003473526
2166,0.37939486,0.0041166362
2167,0.13470532,0.0038783958
2168,-0.3094552,0.0040111295
2169,-0.231325,0.00559545
2170,0.25182065,0.004811404
2171,0.058486134,0.0037701214
2172,-0.35957646,0.0039745755
2173,-0.25254557,0.005162594
2174,0.24092007,0.004437552
2175,0.054780956,0.003526161
2176,-0.3676018,0.004258348
2177,-0.23018779,0.0050983713
2178,0.25604424,0.0047669546
2179,0.06530703,0.0038974367
2180,-0.35379755,0.0040321387
2181,-0.22630551,0.0048504355
2182,0.261281,0.00446869
2183,0.070425734,0.0038754619
2184,-0.31666127,0.0037258961
2185,-0.039694533,0.0033149384
2186,0.3768638,0.0039653084
2187,0.13944556,0.00344414
2188,-0.30929422,0.003923378
2189,-0.21093042,0.0044400175
2190,0.27219096,0.00439062
2191,0.0784043,0.0039041033
2192,-0.34107682,0.00389864
2193,-0.23398413,0.005171808
2194,0.25950298,0.004790305
2195,0.07287246,0.0037444276
2196,-0.3602435,0.0039533367
2197,-0.24054092,0.0048396247
2198,0.2570349,0.004532045
2199,0.0736374,0.00344192
2200,-0.3112587,0.004009358
2201,-0.031304393,0.0035598609
2202,0.38608468,0.003915796
2203,0.14949048,0.0037266093
2204,-0.25467816,0.003911115
2205,4.1259766e-05,0.0041419417
2206,0.4044737,0.0046769837
2207,0.15919165,0.0038065712
2208,-0.27616712,0.0039656465
2209,-0.019725146,0.0036984857
2210,0.38939896,0.0041982126
2211,0.14964038,0.0035837805
2212,-0.2966734,0.003821978
2213,-0.028942969,0.0035331883
2214,0.3841093,0.0039280728
2215,0.14530425,0.0035051815
2216,-0.2996492,0.0037913807
2217,-0.20578614,0.0053071775
2218,0.27346137,0.004446638
2219,0.078640774,0.004078224
2220,-0.34851012,0.003940618
2221,-0.21807788,0.005252655
2222,0.26692545,0.005128431
2223,0.07599956,0.00396374
2224,-0.3471062,0.003986424
2225,-0.23524751,0.0053466014
2226,0.2593881,0.00475921
2227,0.07395073,0.0038437552
2228,-0.34238246,0.0037421384
2229,-0.23457432,0.0050081494
2230,0.26269853,0.0044587194
2231,0.07787432,0.0036567803
2232,-0.33539826,0.003886031
2233,-0.23098946,0.0055147107
2234,0.2668518,0.004741158
2235,0.08242905,0.0035593333
2236,-0.33091256,0.0038721296
2237,-0.22026289,0.0051528467
2238,0.2748013,0.0047643343
2239,0.08886743,0.004084959
2240,-0.2919647,0.003888217
2241,-0.015165381,0.0034529038
2242,0.4005306,0.0039855484
2243,0.16262144,0.0035087455
2244,-0.25162983,0.003867227
2245,0.005802783,0.0035541274
2246,0.41140404,0.004085584
2247,0.16742681,0.0037216097
2248,-0.2922933,0.0036786785
2249,-0.2036124,0.0046030134
2250,0.282272,0.0044138106
2251,0.091444045,0.0036681269
2252,-0.2966331,0.0038055778
2253,-0.02092749,0.0035973012
2254,0.39380097,0.0040646256
2255,0.15660976,0.003515316
2256,-0.25420147,0.0040537817
2257,0.0016912109,0.0034189126
2258,0.40634003,0.004051969
2259,0.16197124,0.0040395013
2260,-0.2556242,0.0040181475
2261,-0.0047789062,0.0035449637
2262,0.39917108,0.00417659
2263,0.15722212,0.0039641666
2264,-0.27255028,0.004116391
2265,-0.012685694,0.0035523437
2266,0.39444932,0.0038580527
2267,0.1525043,0.0034337882
2268,-0.3025143,0.0038453909
2269,-0.20624995,0.0051285964
2270,0.27362475,0.004591359
2271,0.079383984,0.0039716237
2272,-0.3450186,0.003879044
2273,-0.2349144,0.0048743673
2274,0.25852838,0.0044636726
2275,0.07295361,0.0037285401
2276,-0.32234687,0.0040497114
2277,-0.040614747,0.0035346777
2278,0.3780419,0.0041105584
2279,0.14301597,0.0039475095
2280,-0.19859917,0.0037107216
2281,0.037360206,0.003578227
2282,0.40591958,0.004005736
2283,0.15537252,0.003505274
2284,-0.28080747,0.0039954833
2285,-0.025088184,0.003477726
2286,0.38732833,0.004122274
2287,0.14646108,0.004076014
2288,-0.27725494,0.0040844167
2289,-0.017631738,0.0032551272
2290,0.39014125,0.0041226293
2291,0.14906172,0.003604302
2292,-0.27845034,0.0037342422
2293,-0.020191113,0.0034642615
2294,0.38779068,0.003976515
2295,0.14519507,0.0035103138
2296,-0.30100572,0.0040414883
2297,-0.21099219,0.005394142
2298,0.26734883,0.0048480057
2299,0.07285171,0.0036266928
2300,-0.31288564,0.003801121
2301,-0.04007788,0.003578928
2302,0.37407872,0.004103042
2303,0.13665107,0.0035897933
2304,-0.27337876,0.003748476
2305,-0.01840371,0.0034066078
2306,0.38636908,0.0040912423
2307,0.14186719,0.00377963
2308,-0.27290595,0.003802127
2309,-0.02377627,0.0034323446
2310,0.38135973,0.0040682848
2311,0.13907525,0.0034522268
2312,-0.309169,0.004025411
2313,-0.22109985,0.0051723793
2314,0.26015607,0.0042997636
2315,0.066926956,0.004053452
2316,-0.35388336,0.0041938033
2317,-0.25215527,0.0049157413
2318,0.24414395,0.0047507533
2319,0.059728224,0.0038930771
2320,-0.37259027,0.0041521625
2321,-0.26336354,0.0055281827
2322,0.23860976,0.004754989
2323,0.058551174,0.0039997855
2324,-0.32431772,0.0037807722
2325,-0.043179736,0.003621882
2326,0.37560722,0.004081361
2327,0.13971548,0.0034452293
2328,-0.26322582,0.003747859
2329,-0.008356104,0.0037725705
2330,0.39533275,0.004129182
2331,0.15071504,0.0035828834
2332,-0.28098863,0.0038242303
2333,-0.026331006,0.0037909974
2334,0.38303903,0.003929863
2335,0.14297168,0.003837504
2336,-0.28114668,0.003959659
2337,-0.021981543,0.0037682056
2338,0.385397,0.003977416
2339,0.14370567,0.0035636444
2340,-0.28170112,0.0036940794
2341,-0.023640038,0.0033746362
2342,0.38363037,0.0039295517
2343,0.141194,0.0037722134
2344,-0.28643692,0.0038645996
2345,-0.027824268,0.003750661
2346,0.37896845,0.004118336
2347,0.13694131,0.0039651645
2348,-0.2924086,0.0041200384
2349,-0.032829784,0.0036792362
2350,0.37541503,0.0038034036
2351,0.13329966,0.0035198333
2352,-0.302858,0.003743443
2353,-0.040053613,0.0035457534
2354,0.36996284,0.0040407064
2355,0.12923437,0.0038595
2356,-0.28313094,0.0039023801
2357,-0.02838086,0.0036161593
2358,0.37578648,0.0042438796
2359,0.13180527,0.0035151774
2360,-0.28454736,0.003615035
2361,-0.030626465,0.003603428
2362,0.37365523,0.004173038
2363,0.12947182,0.0035599992
2364,-0.28704056,0.0038300168
2365,-0.033281006,0.0035843027
2366,0.37105817,0.0041560624
2367,0.12699883,0.004016197
2368,-0.32274702,0.0039373897
2369,-0.23364092,0.0050640213
2370,0.24560747,0.004493787
2371,0.052220557,0.0037415014
2372,-0.33290714,0.0035776368
2373,-0.059298143,0.003456662
2374,0.3555789,0.0041672713
2375,0.117766894,0.003908895
2376,-0.29909736,0.003940807
2377,-0.040899657,0.00329691
2378,0.3661951,0.0040077986
2379,0.12351684,0.0035507067
2380,-0.30069888,0.003828213
2381,-0.046674367,0.0033737624
2382,0.36184907,0.004219109
2383,0.12128491,0.0035930886
2384,-0.33044332,0.0037458036
2385,-0.23281114,0.0054830713
2386,0.24672617,0.004584142
2387,0.05352588,0.0036604542
2388,-0.37072286,0.003900341
2389,-0.2713562,0.005150317
2390,0.2277104,0.0050522694
2391,0.045429688,0.0041509564
2392,-0.36273402,0.00404362
2393,-0.25178075,0.005208611
2394,0.24222104,0.0046800477
2395,0.056288086,0.0038488037
2396,-0.3233371,0.0037325514
2397,-0.04704043,0.003385191
2398,0.36887178,0.004146453
2399,0.1312477,0.003587878
2400,-0.28746417,0.0038556145
2401,-0.028246973,0.0038419997
2402,0.37929815,0.004313237
2403,0.13653135,0.003575234
2404,-0.32877496,0.0039256434
2405,-0.24030639,0.0048828437
2406,0.24971084,0.0043886905
2407,0.06142505,0.0038749115
2408,-0.3584051,0.0037909432
2409,-0.24675186,0.004649448
2410,0.24774112,0.004692967
2411,0.06274463,0.0039618453
2412,-0.34750274,0.0039045734
2413,-0.24052495,0.004840258
2414,0.25407484,0.0045569576
2415,0.068418115,0.0038188298
2416,-0.31222525,0.003623325
2417,-0.036040526,0.003585538
2418,0.37995067,0.0039615342
2419,0.14249165,0.0036960219
2420,-0.26839352,0.0036055762
2421,-0.01195415,0.0034556587
2422,0.3932747,0.0040945183
2423,0.14916158,0.0037503743
2424,-0.27826694,0.003775591
2425,-0.02424087,0.0034604208
2426,0.38310927,0.003969178
2427,0.14312173,0.0035559498
2428,-0.3051129,0.0037234884
2429,-0.20365356,0.004691322
2430,0.27280205,0.004157783
2431,0.076787405,0.003954344
2432,-0.3125868,0.004065663
2433,-0.03927964,0.0035398253
2434,0.3749561,0.0041363724
2435,0.13744204,0.0041291374
2436,-0.2725443,0.0039294455
2437,-0.017527783,0.0034573472
2438,0.38719693,0.004128193
2439,0.14335005,0.0036912116
2440,-0.26838183,0.0038456
2441,-0.020262305,0.0034822905
2442,0.38440812,0.004031214
2443,0.14122851,0.0033833482
2444,-0.28007245,0.0036445714
2445,-0.023367578,0.003522477
2446,0.38186416,0.0039544352
2447,0.13900214,0.003497058
2448,-0.2829339,0.004019917
2449,-0.026562989,0.0034355526
2450,0.37890127,0.003876259
2451,0.13569301,0.0036610211
2452,-0.29619306,0.0038299493
2453,-0.036560155,0.0031799253
2454,0.37049747,0.003955405
2455,0.12933584,0.003648273
2456,-0.34933105,0.003792984
2457,-0.2434524,0.0045400024
2458,0.2422708,0.0044211405
2459,0.0532187,0.004003321
2460,-0.32615787,0.003926198
2461,-0.052427247,0.0035153949
2462,0.36269298,0.004067897
2463,0.12512319,0.0037519804
2464,-0.29377398,0.0037918468
2465,-0.03521753,0.0036695846
2466,0.37249696,0.0042967247
2467,0.13015904,0.0037296468
2468,-0.32442364,0.0039810156
2469,-0.24221103,0.0050267745
2470,0.24655338,0.0046146926
2471,0.05687051,0.0039880206
2472,-0.36364678,0.0039853244
2473,-0.25270328,0.005810843
2474,0.2418646,0.0050856234
2475,0.05674214,0.004394164
2476,-0.34239674,0.0039554248
2477,-0.05937412,0.0034903027
2478,0.361524,0.0040680794
2479,0.12751557,0.0041349484
2480,-0.29129267,0.0039818403
2481,-0.029349854,0.0035612641
2482,0.37912157,0.004093008
2483,0.1372184,0.003434719
2484,-0.27462256,0.0040391907
2485,-0.023907421,0.0034993382
2486,0.38004902,0.0043347334
2487,0.13874301,0.0035869838
2488,-0.29296285,0.0040390594
2489,-0.03268755,0.0035661978
2490,0.3763205,0.0038903335
2491,0.13509023,0.0036754932
2492,-0.30374122,0.004057236
2493,-0.040245753,0.0035952667
2494,0.37063715,0.004236775
2495,0.13047963,0.0037045395
2496,-0.29738858,0.0037862468
2497,-0.03698125,0.0033286535
2498,0.37010312,0.0040249433
2499,0.12933272,0.0036845198
2500,-0.33113116,0.003811606
2501,-0.24114375,0.0054639424
2502,0.24475014,0.0044886153
2503,0.054366212,0.003663536
2504,-0.3397346,0.003767258
2505,-0.06079834,0.0037462537
2506,0.35686728,0.0042478996
2507,0.121208005,0.0035571428
2508,-0.28899896,0.0036913117
2509,-0.03181792,0.0035415862
2510,0.37456816,0.0042048255
2511,0.13126734,0.0035195886
2512,-0.2793514,0.003852983
2513,-0.030354932,0.0035233484
2514,0.37430018,0.0040817587
2515,0.13119058,0.0036204893
2516,-0.33058348,0.0038284492
2517,-0.23138306,0.0050748102
2518,0.24989498,0.004484183
2519,0.057524316,0.0037334529
2520,-0.38697037,0.004121814
2521,-0.27954474,0.005716317
2522,0.22374047,0.0048153643
2523,0.04515913,0.004237216
2524,-0.3697046,0.004014289
2525,-0.25818905,0.0058625787
2526,0.24008453,0.004773947
2527,0.057428468,0.0038302417
2528,-0.36301962,0.0038671214
2529,-0.2573003,0.005337728
2530,0.24306758,0.0045073754
2531,0.061318897,0.0036960896
2532,-0.31600824,0.0038875288
2533,-0.03776621,0.0033782108
2534,0.3794208,0.004216303
2535,0.14239086,0.0039389906
2536,-0.30143565,0.0036548937
2537,-0.20987925,0.004629579
2538,0.27430215,0.004634939
2539,0.08114775,0.0037720432
2540,-0.31394336,0.0041147065
2541,-0.03705874,0.0033757037
2542,0.37951934,0.004189268
2543,0.14323804,0.0036699614
2544,-0.32692817,0.0042857644
2545,-0.22678696,0.0049409564
2546,0.2629722,0.0044309357
2547,0.07537773,0.003513185
2548,-0.34653223,0.003913371
2549,-0.24186225,0.005655777
2550,0.2562539,0.0047180024
2551,0.073277734,0.0035600625
2552,-0.3120059,0.0039394996
2553,-0.032925487,0.0036771616
2554,0.38449106,0.004213235
2555,0.148648,0.0038438928
2556,-0.29816812,0.003891803
2557,-0.20332822,0.004548349
2558,0.2808997,0.004539747
2559,0.08801372,0.0037335881
2560,-0.29260176,0.0035618753
2561,-0.020586524,0.0033655616
2562,0.39244,0.00427329
2563,0.15355591,0.0036211994
2564,-0.2694248,0.0039677587
2565,-0.01033667,0.0034056248
2566,0.39663398,0.004085201
2567,0.15452808,0.003617015
2568,-0.31940064,0.004021234
2569,-0.21835679,0.005300969
2570,0.26856983,0.0045095365
2571,0.07892588,0.0038027705
2572,-0.3406733,0.0038889607
2573,-0.2353314,0.005000789
2574,0.2602834,0.0043488876
2575,0.07637427,0.0036538693
2576,-0.30624077,0.0037355474
2577,-0.028511865,0.003527756
2578,0.38758168,0.004120362
2579,0.15087597,0.0037542558
2580,-0.2658322,0.0037724667
2581,-0.006815039,0.0032963895
2582,0.39917183,0.0039833505
2583,0.15601103,0.0034599516
2584,-0.294713,0.0038212498
2585,-0.2002977,0.00487053
2586,0.28144372,0.0044325576
2587,0.08720767,0.0038018876
2588,-0.3105129,0.003941641
2589,-0.03342842,0.003945419
2590,0.38236094,0.0040959157
2591,0.14643106,0.0036139484
2592,-0.25810528,0.003807719
2593,-0.004024072,0.0036883182
2594,0.40055302,0.0043303748
2595,0.1557086,0.003913236
2596,-0.263931,0.004006217
2597,-0.0129700685,0.003508437
2598,0.3905587,0.0041386522
2599,0.14954507,0.003552614
2600,-0.274146,0.0039911494
2601,-0.01665122,0.003571389
2602,0.39080977,0.0041984003
2603,0.14809707,0.003797469
2604,-0.28102344,0.003854586
2605,-0.02230127,0.0035089827
2606,0.38548467,0.0039280932
2607,0.14309195,0.0038888121
2608,-0.27352324,0.0038738025
2609,-0.018511914,0.0033071267
2610,0.38645756,0.004158432
2611,0.14227036,0.003835183
2612,-0.3037007,0.0038874627
2613,-0.21111548,0.0053925
2614,0.26622003,0.004436158
2615,0.06998472,0.00393063
2616,-0.3587196,0.0038516482
2617,-0.24162617,0.0046431334
2618,0.2503184,0.004573649
2619,0.062533155,0.003616718
2620,-0.3641319,0.004349939
2621,-0.24817422,0.0052308124
2622,0.24810815,0.0044742147
2623,0.06382822,0.0040654493
2624,-0.34644136,0.0043334444
2625,-0.24141034,0.005330775
2626,0.2550614,0.004881968
2627,0.07024121,0.0037287064
2628,-0.3134429,0.003991394
2629,-0.035390526,0.0036529498
2630,0.3818631,0.0040187286
2631,0.14543588,0.0035764612
2632,-0.31780088,0.003888138
2633,-0.21916929,0.004784818
2634,0.26921415,0.0044564004
2635,0.07957837,0.0038247653
2636,-0.34217465,0.003982192
2637,-0.23551026,0.0051039215
2638,0.26115704,0.0045108525
2639,0.076964065,0.0040475787
2640,-0.34048116,0.0037338568
2641,-0.2223085,0.00505055
2642,0.27080268,0.0047544744
2643,0.08454683,0.003855918
2644,-0.29222384,0.0042477027
2645,-0.017846534,0.0034482295
2646,0.39663628,0.0041071745
2647,0.15823926,0.003784642
2648,-0.26066753,0.0039302083
2649,-0.0022010254,0.003686776
2650,0.40415868,0.00427189
2651,0.16108917,0.0038929833
2652,-0.2533417,0.0038539155
2653,-0.0032961913,0.003852963
